,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2002-02-05,11039202.097032823,0,0,0,0,0,0,11039202.097032823
2002-02-06,11040096.121155161,0,0,0,0,0,0,11040096.121155161
2002-02-07,11040990.217681205,0,0,0,0,0,0,11040990.217681205
2002-02-08,11041884.386616817,0,0,0,0,0,0,11041884.386616817
2002-02-09,11042778.627967862,0,0,0,0,0,0,11042778.627967862
2002-02-10,11043672.941740206,0,0,0,0,0,0,11043672.941740206
2002-02-11,11044567.327939712,0,0,0,0,0,0,11044567.327939712
2002-02-12,11045461.786572246,0,0,0,0,0,0,11045461.786572246
2002-02-13,11046356.317643674,0,0,0,0,0,0,11046356.317643674
2002-02-14,11047250.921159863,0,0,0,0,0,0,11047250.921159863
2002-02-15,11048145.59712668,0,0,0,0,0,0,11048145.59712668
2002-02-16,11049040.345549991,0,0,0,0,0,0,11049040.345549991
2002-02-17,11049935.166435666,0,0,0,0,0,0,11049935.166435666
2002-02-18,11050830.059789574,0,0,0,0,0,0,11050830.059789574
2002-02-19,11051725.02561758,0,0,0,0,0,0,11051725.02561758
2002-02-20,11052620.063925559,0,0,0,0,0,0,11052620.063925559
2002-02-21,11053515.174719376,0,0,0,0,0,0,11053515.174719376
2002-02-22,11054410.358004905,0,0,0,0,0,0,11054410.358004905
2002-02-23,11055305.613788014,0,0,0,0,0,0,11055305.613788014
2002-02-24,11056200.942074576,0,0,0,0,0,0,11056200.942074576
2002-02-25,11057096.342870463,0,0,0,0,0,0,11057096.342870463
2002-02-26,11057991.816181546,0,0,0,0,0,0,11057991.816181546
2002-02-27,11058887.3620137,0,0,0,0,0,0,11058887.3620137
2002-02-28,11059782.980372796,0,0,0,0,0,0,11059782.980372796
2002-03-01,11060678.671264708,0,0,0,0,0,0,11060678.671264708
2002-03-02,11061574.43469531,0,0,0,0,0,0,11061574.43469531
2002-03-03,11062470.270670477,0,0,0,0,0,0,11062470.270670477
2002-03-04,11063366.179196084,0,0,0,0,0,0,11063366.179196084
2002-03-05,11064262.160278007,0,0,0,0,0,0,11064262.160278007
2002-03-06,11065158.213922122,0,0,0,0,0,0,11065158.213922122
2002-03-07,11066054.340134306,0,0,0,0,0,0,11066054.340134306
2002-03-08,11066950.538920434,0,0,0,0,0,0,11066950.538920434
2002-03-09,11067846.810286386,0,0,0,0,0,0,11067846.810286386
2002-03-10,11068743.154238038,0,0,0,0,0,0,11068743.154238038
2002-03-11,11069639.57078127,0,0,0,0,0,0,11069639.57078127
2002-03-12,11070536.05992196,0,0,0,0,0,0,11070536.05992196
2002-03-13,11071432.621665988,0,0,0,0,0,0,11071432.621665988
2002-03-14,11072329.256019233,0,0,0,0,0,0,11072329.256019233
2002-03-15,11073225.962987576,0,0,0,0,0,0,11073225.962987576
2002-03-16,11074122.742576897,0,0,0,0,0,0,11074122.742576897
2002-03-17,11075019.59479308,0,0,0,0,0,0,11075019.59479308
2002-03-18,11075916.519642003,0,0,0,0,0,0,11075916.519642003
2002-03-19,11076813.51712955,0,0,0,0,0,0,11076813.51712955
2002-03-20,11077710.587261604,0,0,0,0,0,0,11077710.587261604
2002-03-21,11078607.730044048,0,0,0,0,0,0,11078607.730044048
2002-03-22,11079504.945482766,0,0,0,0,0,0,11079504.945482766
2002-03-23,11080402.233583642,0,0,0,0,0,0,11080402.233583642
2002-03-24,11081299.59435256,0,0,0,0,0,0,11081299.59435256
2002-03-25,11082197.027795406,0,0,0,0,0,0,11082197.027795406
2002-03-26,11083094.533918066,0,0,0,0,0,0,11083094.533918066
2002-03-27,11083992.112726424,0,0,0,0,0,0,11083992.112726424
